desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
447505202201084,http://www.animal.go.kr/files/shelter/2022/08/202208221308989_s.jpg,20220822,심곡지 심원사 올라 가는길,[개] 믹스견,블랙탄,2022(년생),0.82(Kg),경북-경주-2022-00838,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308989.jpg,종료(입양),M,N,"579의 자견(7/24출산), 포동포동 이쁜 아기강아지 6형제",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447505202201083,http://www.animal.go.kr/files/shelter/2022/08/20220822130863_s.jpg,20220822,심곡지 심원사 올라 가는길,[개] 믹스견,흰색,2022(년생),0.75(Kg),경북-경주-2022-00837,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/20220822130863.jpg,종료(자연사),F,N,"579의 자견(7/24출산), 포동포동 이쁜 아기강아지 6형제",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447505202201082,http://www.animal.go.kr/files/shelter/2022/08/202208221308196_s.jpg,20220822,심곡지 심원사 올라 가는길,[개] 믹스견,흰색,2022(년생),0.80(Kg),경북-경주-2022-00836,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308196.jpg,종료(자연사),M,N,"579의 자견(7/24출산), 포동포동 이쁜 아기강아지 6형제",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447505202201081,http://www.animal.go.kr/files/shelter/2022/08/202208221308208_s.jpg,20220822,불국자율방범대,[개] 믹스견,"흰색, 검정색",2022(년생),5(Kg),경북-경주-2022-00835,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308208.jpg,종료(자연사),F,N,"온순하고 사람을 좋아하는 바둑이, 날개처럼 활짝 펴진 귀가 인상적!!, 5개월 추정",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447505202201080,http://www.animal.go.kr/files/shelter/2022/08/202208221308898_s.jpg,20220822,외동읍 행정복지센터,[개] 믹스견,황색,2022(년생),4.5(Kg),경북-경주-2022-00834,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308898.jpg,보호중,M,N,"순하디 순한 애기 강아지, 사람 품에 숨으려 하고 졸졸 잘 따름, 3개월 추정",경주동물사랑보호센터,010-8889-2883,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,경상북도 경주시,경주시,054-760-2883
447502202201405,http://www.animal.go.kr/files/shelter/2022/08/202208221408150_s.jpg,20220822,경상북도 포항시 남구 연일읍 달전리 425,[개] 믹스견,황,2022(년생),7(Kg),경북-포항-2022-00895,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408150.jpg,보호중,F,N,"빨강-파랑 목테, 10개월, 마른편, 진드기 크고 많음..애교가 난리부르스인 사랑덩어리 ㅎㅎ",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201404,http://www.animal.go.kr/files/shelter/2022/08/202208221408946_s.jpg,20220822,경상북도 포항시 북구 삼호로 391 해맞이그린빌 부근,[개] 프렌치 불독,회색,2020(년생),7(Kg),경북-포항-2022-00894,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408946.jpg,종료(반환),Q,U,"내장칩있음, 가슴줄, 리드줄, 보호자 찾아감",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201403,http://www.animal.go.kr/files/shelter/2022/08/202208221408326_s.jpg,20220822,경상북도 포항시 남구 지곡로 394 포항테크노파크제1벤처동,[고양이] 한국 고양이,황백,2017(년생),5.7(Kg),경북-포항-2022-00893,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408326.jpg,종료(자연사),M,Y,"TNR되어있음, 퉁퉁함, 움직이지도 못하고 숨만쉬는 정도, 상태 매우 안좋아 병원 갈 예정",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201402,http://www.animal.go.kr/files/shelter/2022/08/202208221408377_s.jpg,20220822,경상북도 포항시 남구 대송면 송덕로 125-15,[고양이] 한국 고양이,흑백,2022(년생),1.2(Kg),경북-포항-2022-00892,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408377.jpg,종료(자연사),M,N,"4개월, 하지마비로 하체 못 움직임, 상태 안좋아서 병원 갈 예정",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201401,http://www.animal.go.kr/files/shelter/2022/08/202208221408652_s.jpg,20220822,경북 포항시 북구 중앙로 332,[개] 믹스견,황백,2021(년생),7(Kg),경북-포항-2022-00891,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408652.jpg,종료(안락사),F,N,"경계 있고 소심해서 만지기 어려움, 곳곳에 피부병, 여우 같은 생김새, 들개인듯함",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
447502202201400,http://www.animal.go.kr/files/shelter/2022/08/202208221408796_s.jpg,20220822,경북 포항시 북구 중앙로 332,[개] 믹스견,황흑,2020(년생),10(Kg),경북-포항-2022-00890,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408796.jpg,보호중,M,N,"경계 있어 만질 수 없음, 늑대 같은 생김새의 포스 있는 수컷,들개인듯함",영일동물플러스,054-262-8295,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍),경상북도 포항시,이형석,054-270-3368
446501202200181,http://www.animal.go.kr/files/shelter/2022/08/202208222108304_s.jpg,20220822,지도읍,[개] 믹스견,검정색,2022(년생),5.5(Kg),전남-신안-2022-00181,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208222108304.jpg,보호중,F,N,굶주리고 경계가 심함,신안군유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),전라남도 신안군,신안군,061-240-8346
446501202200180,http://www.animal.go.kr/files/shelter/2022/08/202208222108634_s.jpg,20220822,지도읍,[개] 믹스견,검흰색,2022(년생),6(Kg),전남-신안-2022-00180,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208222108634.jpg,종료(자연사),M,N,"경계,굶주림,심한피부병",신안군유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5 (삼향읍),전라남도 신안군,신안군,061-240-8346
446496202200270,http://www.animal.go.kr/files/shelter/2022/08/202208221908945_s.jpg,20220822,해보면 회화길 35,[개] 믹스견,노란색,2021(년생),12.00(Kg),전남-함평-2022-00259,20220822,20220905,http://www.animal.go.kr/files/shelter/2022/08/202208221908945.jpg,종료(반환),F,U,싸나움,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446496202200269,http://www.animal.go.kr/files/shelter/2022/08/20220822190822_s.jpg,20220822,월야면 월야리312,[개] 믹스견,흰바둑이,2021(년생),7.00(Kg),전남-함평-2022-00258,20220822,20220905,http://www.animal.go.kr/files/shelter/2022/08/20220822190822.jpg,보호중,M,U,순함,학교동물임시보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1,전라남도 함평군,함평군,061-320-1936
446490202200171,http://www.animal.go.kr/files/shelter/2022/08/202208221508687_s.jpg,20220822,한천면 용암길 48-43,[개] 믹스견,흰색,2022(년생),5(Kg),전남-화순-2022-00170,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508687.jpg,보호중,M,U,순함.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200170,http://www.animal.go.kr/files/shelter/2022/08/202208221508794_s.jpg,20220822,한천면 용암길 48-43,[개] 믹스견,흰색,2022(년생),5(Kg),전남-화순-2022-00169,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508794.jpg,보호중,M,U,순함.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200169,http://www.animal.go.kr/files/shelter/2022/08/202208221508239_s.jpg,20220822,한천면 용암길 48-43,[개] 믹스견,흰색,2020(년생),10(Kg),전남-화순-2022-00168,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508239.jpg,보호중,F,U,순함.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200168,http://www.animal.go.kr/files/shelter/2022/08/202208221508302_s.jpg,20220822,능주면 백암리 일대,[개] 믹스견,흰색,2019(년생),20(Kg),전남-화순-2022-00167,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221508302.jpg,보호중,F,U,몸에 상처들과 핏자국이 많음.,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200167,http://www.animal.go.kr/files/shelter/2022/08/202208221408582_s.jpg,20220822,백아면 학천길 일대,[개] 믹스견,갈색,2022(년생),1(Kg),전남-화순-2022-00166,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408582.jpg,보호중,M,N,건강상태 매우 불량,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200166,http://www.animal.go.kr/files/shelter/2022/08/202208221408541_s.jpg,20220822,백아면 학천길 일대,[개] 믹스견,갈색,2022(년생),1(Kg),전남-화순-2022-00165,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408541.jpg,보호중,M,N,건강상태 매우 불량,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200165,http://www.animal.go.kr/files/shelter/2022/08/202208221408401_s.jpg,20220822,백아면 학천길 일대,[개] 믹스견,갈색,2022(년생),1(Kg),전남-화순-2022-00164,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408401.jpg,보호중,M,N,건강상태 매우 불량,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200164,http://www.animal.go.kr/files/shelter/2022/08/202208221408588_s.jpg,20220822,백아면 학천길 일대,[개] 믹스견,갈색,2022(년생),1(Kg),전남-화순-2022-00163,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408588.jpg,보호중,M,N,건강상태 매우 불량,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446490202200163,http://www.animal.go.kr/files/shelter/2022/08/202208221408244_s.jpg,20220822,백아면 학천길 일대,[개] 믹스견,갈색,2022(년생),1(Kg),전남-화순-2022-00162,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221408244.jpg,보호중,M,N,건강상태 매우 불량,화순군유기동물보호소,010-2663-6907,전라남도 화순군 한천면 덕음로 115 (한천면),전라남도 화순군,김범준,061-379-3658
446486202200148,http://www.animal.go.kr/files/shelter/2022/08/202208221008459_s.jpg,20220822,압록유원지,[고양이] 한국 고양이,흰갈색,2022(년생),0.4(Kg),전남-곡성-2022-00137,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008459.jpg,종료(입양),F,U,"상태양호, 사료 먹기 시작함, 임시보호 기간 : 약 2주",푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552
446486202200147,http://www.animal.go.kr/files/shelter/2022/08/202208221008468_s.jpg,20220822,압록유원지,[고양이] 한국 고양이,흰갈색,2022(년생),0.4(Kg),전남-곡성-2022-00136,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008468.jpg,종료(입양),F,U,"상태양호, 사료 먹기 시작함, 임시보호 기간 : 약 2주",푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552
446486202200146,http://www.animal.go.kr/files/shelter/2022/08/202208221008349_s.jpg,20220822,압록유원지,[고양이] 한국 고양이,흰갈색,2022(년생),0.4(Kg),전남-곡성-2022-00135,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008349.jpg,보호중,M,U,"상태양호, 사료 먹기 시작함, 임시보호 기간 : 약 2주",푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552
446486202200145,http://www.animal.go.kr/files/shelter/2022/08/202208221008160_s.jpg,20220822,압록유원지,[고양이] 한국 고양이,흰갈색,2022(년생),0.4(Kg),전남-곡성-2022-00134,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008160.jpg,보호중,M,U,"상태양호, 사료 먹기 시작함, 임시보호 기간 : 약 2주",푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552
446486202200144,http://www.animal.go.kr/files/shelter/2022/08/202208221008267_s.jpg,20220822,입면 금산리,[개] 믹스견,흰회색,2020(년생),12(Kg),전남-곡성-2022-00133,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221008267.jpeg,보호중,M,U,상태양호,푸른곡성21동물보호소,061-360-8552,전라남도 곡성군 곡성읍 군청로 50  보호소 주소 : 전남 곡성군 곡성읍 구원리 888,전라남도 곡성군,곡성군,061-360-8552
446484202200329,http://www.animal.go.kr/files/shelter/2022/08/202208221708256_s.jpg,20220822,칠성리907-8 주변,[개] 스탠다드 푸들,흰색,2020(년생),20(Kg),전남-광양-2022-00257,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708256.jpg,종료(반환),F,U,스탠다드 푸들 흰색 암컷 2살추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전라남도 광양시,광양시,061-797-3386
446483202200902,http://www.animal.go.kr/files/shelter/2022/08/202208222008921_s.jpg,20220822,나주시 노안면 가곡길7남대감 감밭,[개] 믹스견,흰색,2017(년생),23(Kg),전남-나주-2022-00888,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208222008921.jpg,보호중,M,N,감나무밭에서 생활함 포획구조,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시],전라남도 나주시,축산과,061-339-7604
446482202200505,http://www.animal.go.kr/files/shelter/2022/08/202208221808623_s.jpg,20220822,신송길,[개] 믹스견,흰색,2021(년생),7.6(Kg),전남-순천-2022-00504,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808623.jpg,보호중,Q,N,진료 예정.,순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200504,http://www.animal.go.kr/files/shelter/2022/08/202208221808497_s.jpg,20220822,풍덕동5,[개] 믹스견,갈색,2022(년생),1.69(Kg),전남-순천-2022-00503,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808497.jpg,보호중,F,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200503,http://www.animal.go.kr/files/shelter/2022/08/202208221808905_s.jpg,20220822,풍덕동4,[개] 믹스견,검정색,2022(년생),1.69(Kg),전남-순천-2022-00502,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808905.jpg,보호중,F,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200502,http://www.animal.go.kr/files/shelter/2022/08/202208221808527_s.jpg,20220822,풍덕동8,[개] 믹스견,갈색,2022(년생),1.47(Kg),전남-순천-2022-00501,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808527.jpg,보호중,M,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200501,http://www.animal.go.kr/files/shelter/2022/08/202208221808942_s.jpg,20220822,풍덕동1,[개] 믹스견,갈색,2022(년생),0.75(Kg),전남-순천-2022-00500,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221808942.jpg,보호중,F,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200500,http://www.animal.go.kr/files/shelter/2022/08/202208221708717_s.jpg,20220822,풍덕동2,[개] 믹스견,흰색,2022(년생),1.16(Kg),전남-순천-2022-00499,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708717.jpg,보호중,F,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200499,http://www.animal.go.kr/files/shelter/2022/08/202208221708183_s.jpg,20220822,풍덕동6,[개] 믹스견,흰색,2022(년생),1.7(Kg),전남-순천-2022-00498,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708183.jpg,종료(입양),M,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200498,http://www.animal.go.kr/files/shelter/2022/08/202208221708350_s.jpg,20220822,풍덕동3,[개] 믹스견,흰색,2022(년생),1(Kg),전남-순천-2022-00497,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708350.jpg,보호중,M,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446482202200497,http://www.animal.go.kr/files/shelter/2022/08/202208221708120_s.jpg,20220822,풍덕동1,[개] 믹스견,흰색,2022(년생),1(Kg),전남-순천-2022-00496,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708120.jpg,보호중,F,N,"종합백신접종,코로나장염접종,데피니트,스팟라인",순천시유기동물보호소,061-749-8793,"전라남도 순천시 승주읍 승주로 628 (승주읍, 농업기술센터) 순천시유기동물보호소",전라남도 순천시,순천시,061-749-3094
446481202200742,http://www.animal.go.kr/files/shelter/2022/08/20220822130826_s.jpg,20220822,덕충동 대광빌라,[개] 믹스견,검흰색,2019(년생),7.0(Kg),전남-여수-2022-00481,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/20220822130826.jpg,보호중,M,N,경계심 있음.,유기동물보호소,061-659-4429,"전라남도 여수시 주동1길 32 (주삼동, 여수시농업기술센터) 여수시 유기동물보호소",전라남도 여수시,축산정책팀,061-659-4429
446480202200843,http://www.animal.go.kr/files/shelter/2022/08/202208222108531_s.jpg,20220822,목포고부근,[고양이] 한국 고양이,흰고등어색,2022(년생),0.47(Kg),전남-목포-2022-00843,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208222108531.jpg,종료(자연사),F,N,"경계,굶주리고 허약함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200842,http://www.animal.go.kr/files/shelter/2022/08/202208222108723_s.jpg,20220822,목포고부근,[고양이] 한국 고양이,검흰색,2022(년생),0.48(Kg),전남-목포-2022-00842,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208222108723.jpg,종료(자연사),M,N,"경계,굶주리고 허약함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200841,http://www.animal.go.kr/files/shelter/2022/08/202208221908716_s.jpg,20220822,꿈동산아파트 부근,[고양이] 한국 고양이,검정색,2022(년생),2.00(Kg),전남-목포-2022-00841,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221908716.jpg,종료(입양),F,N,"온순하고 관리가 잘됨, 얌전함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200840,http://www.animal.go.kr/files/shelter/2022/08/202208221908177_s.jpg,20220822,꿈동산아파트 부근,[고양이] 한국 고양이,검정색,2022(년생),2.40(Kg),전남-목포-2022-00840,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221908177.jpg,종료(입양),M,N,"온순하고 관리가잘됨, 사회성 좋음",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200839,http://www.animal.go.kr/files/shelter/2022/08/202208221708339_s.jpg,20220822,연산주공3차@부근,[개] 믹스견,흰색,2022(년생),0.42(Kg),전남-목포-2022-00839,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708339.jpg,보호중,M,N,아파트 화단에 분만한 유기자견,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200838,http://www.animal.go.kr/files/shelter/2022/08/202208221708342_s.jpg,20220822,연산주공3차@부근,[개] 믹스견,흰색,2022(년생),0.40(Kg),전남-목포-2022-00838,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708342.jpg,보호중,F,N,아파트화단에 분만한 유기자견,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200837,http://www.animal.go.kr/files/shelter/2022/08/202208221708138_s.jpg,20220822,연산주공3차@부근,[개] 믹스견,황색,2022(년생),0.41(Kg),전남-목포-2022-00837,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708138.jpg,보호중,M,N,아파트 화단에 분만한 유기자견,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
446480202200836,http://www.animal.go.kr/files/shelter/2022/08/202208221708594_s.jpg,20220822,연산주공3차@부근,[개] 믹스견,검황색,2022(년생),0.40(Kg),전남-목포-2022-00836,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221708594.jpg,보호중,F,N,화단에 분만한 유기자견,목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 21-5,전라남도 목포시,축산계,061-270-8693
445479202200525,http://www.animal.go.kr/files/shelter/2022/08/202208221808870_s.jpg,20220822,행안면 부안로 2403,[개] 믹스견,흰색,2020(년생),13(Kg),전북-부안-2022-00497,20220822,20220906,http://www.animal.go.kr/files/shelter/2022/08/202208221808870.jpg,보호중,F,U,귀가 뾰족하고 사나움,부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499
445479202200524,http://www.animal.go.kr/files/shelter/2022/08/202208221808358_s.jpg,20220822,주산면,[개] 믹스견,흰색,2021(년생),3(Kg),전북-부안-2022-00496,20220822,20220906,http://www.animal.go.kr/files/shelter/2022/08/202208221808358.jpg,보호중,M,U,흰색 귀가 작고 눈이 동그랗고 겁이 많음,부안군 동물보호센터,063-580-4499,전라북도 부안군 주산면 주산로 369  부안군 동물보호센터,전라북도 부안군,부안군,063-580-4499
445478202200295,http://www.animal.go.kr/files/shelter/2022/08/202208241708747_s.jpg,20220822,성송면,[개] 믹스견,갈색,2019(년생),7(Kg),전북-고창-2022-00250,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208241708747.jpg,보호중,M,N,"전신피부병,오른쪽발목절단됨",더나은동물병원보호소,063-560-2629,전라북도 고창군 무장면 신촌농장길 98,전라북도 고창군,송효주,063-560-2629
445470202200764,http://www.animal.go.kr/files/shelter/2022/08/202208221608796_s.jpg,20220822,산내면 천왕봉로,[고양이] 한국 고양이,검정색&흰색,2022(년생),0.9(Kg),전북-남원-2022-00466,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221608796.png,종료(자연사),M,N,"바이러스 감염 추정, 탈진",인월동물병원,063-636-2873,전라북도 남원시 인월면 인월로 64,전라북도 남원시,남원시,063-620-6420
445470202200763,http://www.animal.go.kr/files/shelter/2022/08/202208221608909_s.jpg,20220822,산내면 와운길 10,[개] 라브라도 리트리버,아이보리,2022(년생),8(Kg),전북-남원-2022-00465,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221608909.png,종료(입양),M,N,내외부기생충 질환,인월동물병원,063-636-2873,전라북도 남원시 인월면 인월로 64,전라북도 남원시,남원시,063-620-6420
445469202201038,http://www.animal.go.kr/files/shelter/2022/08/202208221308698_s.jpg,20220822,정읍시 덕천면 중하마을 버스 승강장,[개] 믹스견,갈색,2021(년생),8(Kg),전북-정읍-2022-00385,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308698.jpg,보호중,F,U,"마을에서 새끼6마리와 구조, 약간의 경계심이 있음",정읍시 동물보호소,063-535-6295,전라북도 정읍시 2산단5길 37-1 (하북동),전라북도 정읍시,정읍시,063-539-6403
445469202201037,http://www.animal.go.kr/files/shelter/2022/08/202208221308138_s.jpg,20220822,정읍시 성환산길 30,[개] 포메라니안,흰색,2020(년생),2(Kg),전북-정읍-2022-00382,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221308138.jpg,보호중,F,U,"경계심이 있고, 교통사고로 인해 약간의 부상이 있는듯 함",정읍시 동물보호소,063-535-6295,전라북도 정읍시 2산단5길 37-1 (하북동),전라북도 정읍시,정읍시,063-539-6403
445469202201036,http://www.animal.go.kr/files/shelter/2022/08/202208221208134_s.jpg,20220822,정읍시 고부면 강고리 327,[개] 믹스견,흰/황,2020(년생),13(Kg),전북-정읍-2022-00383,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208221208134.jpg,보호중,M,U,주택 인근 논밭 배회중인 개 포획,정읍시 동물보호소,063-535-6295,전라북도 정읍시 2산단5길 37-1 (하북동),전라북도 정읍시,정읍시,063-539-6403
